school_name,web_domain,type,last_visited,status,sources,years_registered,confidence,reason,final_domain,language
Universidade do Estado do Rio Grande do Norte,uern.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,26,,,,
Universidade Estadual Sudoeste da Bahia,uesb.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,29,,,,
Universidade Estadual de Santa Cruz,uesc.br,university/college,2026-09-20,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,27,,,,
Universidade Estadual do Piauí,uespi.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,28,,,,
Universidade Federal do ABC,ufabc.edu.br,university/college,2026-09-20,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,20,,,,
Universidade Federal do Acre,ufac.br,university/college,2026-09-20,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,28,,,,
Universidade Federal de Alagoas,ufal.br,university/college,2026-09-20,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade Federal da Bahia,ufba.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade Federal do Ceará,ufc.br,university/college,2026-09-20,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade Federal de Campina Grande,ufcg.edu.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,24,,,,
Federal University of Health Sciences of Porto Alegre (UFCSPA)_,ufcspa.edu.br,university/college,2026-09-18,Active,deqar:2026-09-16,18,,,,
Universidade Federal do Espírito Santo,ufes.br,university/college,2026-09-18,Active,deqar:2026-09-16;hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade Federal Fluminense,uff.br,university/college,2026-09-18,Active,deqar:2026-09-16;hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;openalex:page31;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade Federal de Goiás,ufg.br,university/college,2026-09-17,Active,deqar:2026-09-16;hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade Federal da Grande Dourados,ufgd.edu.br,university/college,2026-09-20,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,20,,,,
Universidade Federal de Juiz de Fora,ufjf.br,university/college,2026-09-20,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade Federal de Lavras,ufla.br,university/college,2026-09-20,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade Federal do Maranhão,ufma.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade Federal de Minas Gerais,ufmg.br,university/college,2026-09-16,Active,openalex:page14;deqar:2026-09-16;hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade Federal de Mato Grosso do Sul,ufms.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade Federal de Mato Grosso,ufmt.br,university/college,2026-09-17,Inaccessible,deqar:2026-09-16;hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade Federal de Ouro Preto,ufop.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade Federal do Pará,ufpa.br,university/college,2026-09-20,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade Federal da Paraíba,ufpb.br,university/college,2026-09-20,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade Federal de Pernambuco,ufpe.br,university/college,2026-09-18,Inaccessible,deqar:2026-09-16;hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade Federal de Pelotas,ufpel.tche.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade Federal do Piauí,ufpi.br,university/college,2026-09-18,Active,deqar:2026-09-16;hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,29,,,,
Universidade Federal do Paraná,ufpr.br,university/college,2026-09-17,Active,deqar:2026-09-16;openalex:page20;hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade Federal do Rio Grande do Sul,ufrgs.br,university/college,2026-09-16,Inaccessible,openalex:page10;deqar:2026-09-16;hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade Federal do Rio de Janeiro,ufrj.br,university/college,2026-09-16,Active,openalex:page10;deqar:2026-09-16;hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade Federal do Rio Grande do Norte,ufrn.br,university/college,2026-09-18,Active,deqar:2026-09-16;hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade Federal Rural de Pernambuco,ufrpe.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade Federal Rural do Rio de Janeiro,ufrrj.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade Federal de Sergipe,ufs.br,university/college,2026-09-20,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade Federal de Santa Catarina,ufsc.br,university/college,2026-09-20,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade Federal de São Carlos,ufscar.br,university/college,2026-09-20,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade Federal de São João del-Rei,ufsj.edu.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,23,,,,
Universidade Federal de Santa Maria,ufsm.br,university/college,2026-09-20,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade Federal do Triângulo Mineiro,uftm.edu.br,university/college,2026-09-20,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,22,,,,
Federal University of Uberlândia - UFU,ufu.br,university/college,2026-09-18,Active,deqar:2026-09-16;hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade Federal de Viçosa,ufv.br,university/college,2026-09-20,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade Federal dos Vales do Jequitinhonha e Mucuri,ufvjm.edu.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,20,,,,
Universidade Gama Filho,ugf.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade Luterana do Brasil,ulbra.br,university/college,2026-09-17,Active,deqar:2026-09-16;hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,28,,,,
Universidade de Mogi das Cruzes,umc.br,university/college,2026-09-20,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade de Ribeirão Preto,unaerp.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade da Amazônia,unama.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
University of Brasília - UNB,unb.br,university/college,2026-09-17,Active,deqar:2026-09-16;hipo:2026-09-17;openalex:page22;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade do Estado da Bahia,uneb.br,university/college,2026-09-20,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,28,,,,
Universidade do Extremo Sul Catarinense,unesc.rct-sc.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade Estadual Paulista,unesp.br,university/college,2026-09-20,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade de Guarulhos,ung.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,29,,,,
UNIAENE - Adventist University Teaching Center of the Northeast,uniaene.edu.br,university/college,2026-09-16,Active,redirect:adventista.edu.br,1,,,,
Faculdade Anhanguera de Passo Fundo,unianhanguera.edu.br,university/college,2026-09-16,Inaccessible,wikidata:P856,24,,,,
Centro Universitário de Araraquara,uniara.com.br,university/college,2026-09-20,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,28,,,,
Centro Universitário de Araraquara,uniara.edu.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,23,,,,
Universidade Ibirapuera,unib.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade Bandeirante de São Paulo,uniban.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade Católica Dom Bosco,unibosco.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Faculdades Integradas do Brasil - UNIBRASIL,unibrasil.com.br,university/college,2026-09-20,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,27,,,,
Universidade Estadual de Campinas (UNICAMP),unicamp.br,university/college,2026-09-15,Active,openalex:page8;deqar:2026-09-16;hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade Católica de Pernambuco,unicap.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade Camilo Castelo Branco,unicastelo.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,28,,,,
Centro Universitário Católica de Quixadá,unicatolicaquixada.edu.br,university/college,2026-09-17,Inaccessible,wikidata:P856,10,,,,
Cesumar University,unicesumar.edu.br,university/college,2026-09-18,Inaccessible,deqar:2026-09-16,13,,,,
"Centro Universitário de Brasília, UNICEUB",uniceub.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-11;hipo:2026-09-13;hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,27,,,,
Christus University,unichristus.edu.br,university/college,2026-09-17,Active,wikidata:P856,15,,,,
Universidade Cidade de São Paulo,unicid.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade de Cruz Alta,unicruz.tche.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade Cruzeiro do Sul,unicsul.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,27,,,,
Universidade para o Desenvolvimento do Alto Vale do Itajaí,unidavi.rct-sc.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Anhanguera-Uniderp University,uniderp.br,university/college,2026-09-17,Inaccessible,deqar:2026-09-16,29,,,,
Anhanguera-Uniderp University,uniderp.com.br,university/college,2026-09-17,Inaccessible,redirect:uniderp.br,10,,,,
Universidade Salvador,unifacs.br,university/college,2026-09-20,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,28,,,,
Universidade Federal do Amapá,unifap.br,university/college,2026-09-20,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,26,,,,
Faculdade Paraíso do Ceará,unifapce.edu.br,university/college,2026-09-18,Active,redirect:fapce.edu.br,6,,,,
Faculdade Santa Rita de Cássia,unifasc.com.br,university/college,2026-09-18,Inaccessible,wikidata:P856,2,,,,
Universidade Federal de Itajubá,unifei.edu.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,24,,,,
Universidade de Alfenas,unifenas.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,31,,,,
Centro Universitário Serra dos Órgãos,unifeso.edu.br,university/college,2026-09-20,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,19,,,,
Universidade de Fortaleza,unifor.br,university/college,2026-09-20,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade de Franca,unifran.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade de Nova Iguaçu,unig.br,university/college,2026-09-20,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,27,,,,
University Centre of the Grande Dourados Region,unigran.br,university/college,2026-09-17,Inaccessible,deqar:2026-09-16,28,,,,
Universidade do Grande Rio,unigranrio.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade do Grande Rio,unigranrio.edu.br,university/college,2026-09-20,Active,redirect:unigranrio.br,22,,,,
Faculdade Italo Brasileira,uniitalo.com.br,university/college,2026-09-20,Active,redirect:italo.br,19,,,,
Faculdade Panamericana de Ji-paraná,unijipa.edu.br,university/college,2026-09-18,Inaccessible,wikidata:P856,19,,,,
Universidade Regional do Noroeste do Estado do Rio Grande do Sul,unijui.tche.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade de Marília,unimar.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,29,,,,
Universidade Metodista de Piracicaba,unimep.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade Metropolitana de Santos,unimes.com.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,18,,,,
Centro Universitário Monte Serrat,unimonte.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,28,,,,
Universidade Estadual de Montes Claros,unimontes.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,29,,,,
Ninth of July University,uninove.br,university/college,2026-09-18,Active,deqar:2026-09-16;hipo:2026-09-20;hipo:2026-09-21,27,,,,
International University Centre,uninter.com,university/college,2026-09-17,Active,deqar:2026-09-16,26,,,,
Universidade Estadual do Oeste do Paraná,unioeste.br,university/college,2026-09-20,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade Paulista,unip-objetivo.br,university/college,2026-09-20,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,29,,,,
Centro Universitário de João Pessoa,unipe.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,28,,,,
Planalto University Centre of the Federal District - UNIPLAN,uniplandf.edu.br,university/college,2026-09-17,Active,deqar:2026-09-16,21,,,,
Centro Universitário Plinio Leite,unipli.com.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,24,,,,
Universidade Federal de Rondônia,unir.br,university/college,2026-09-20,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,29,,,,
Universidade do Rio de Janeiro,unirio.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,28,,,,
Universidade de Santo Amaro,unisa.br,university/college,2026-09-18,Active,deqar:2026-09-16;hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,27,,,,
Universidade do Sagrado Coração,unisagrado.edu.br,university/college,2026-09-20,Active,redirect:usc.br,7,,,,
Universidade Católica de Santos,unisantos.br,university/college,2026-09-20,Active,redirect:unisantos.com.br,27,,,,
Universidade Católica de Santos,unisantos.com.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,29,,,,
Centro Universitário Social da Bahia,unisba.edu.br,university/college,2026-09-18,Active,wikidata:P856,7,,,,
Universidade de Santa Cruz do Sul,unisc.br,university/college,2026-09-20,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade Vale do Rio dos Sinos,unisinos.br,university/college,2026-09-20,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,27,,,,
Augusto Motta University Centre,unisuam.edu.br,university/college,2026-09-18,Active,deqar:2026-09-16,23,,,,
Universidade do Sul de Santa Catarina,unisul.br,university/college,2026-09-20,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,26,,,,
Faculdade Unida de Suzano,unisuz.com.br,university/college,2026-09-18,Inaccessible,wikidata:P856,,,,,
Universidade Tiradentes,unit.br,university/college,2026-09-20,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,28,,,,
Universidade de Taubaté,unitau.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Faculdades Integradas Toledo,unitoledo.br,university/college,2026-09-20,Active,redirect:toledo.br,26,,,,
Universidade de Uberaba,uniube.br,university/college,2026-09-18,Active,deqar:2026-09-16;hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,29,,,,
Universidade Vale do Rio Doce,univale.br,university/college,2026-09-20,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade do Vale do Itajaí,univali.rct-sc.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade Federal do Vale do São Francisco,univasf.edu.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,22,,,,
Universidade Salgado de Oliveira,universo.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,29,,,,
Universidade Comunitária da Região de Chapecó - Unochapecó,uno.edu.br,university/college,2026-09-20,Active,redirect:unochapeco.edu.br,17,,,,
Universidade Comunitária da Região de Chapecó - Unochapecó,unochapeco.edu.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-13;hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,24,,,,
Universidade do Oeste de Santa Catarina,unoesc.edu.br,university/college,2026-09-20,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,25,,,,
Universidade do Oeste Paulista,unoeste.br,university/college,2026-09-20,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade Potiguar,unp.br,university/college,2026-09-18,Active,deqar:2026-09-16;hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,28,,,,
Positivo University,up.edu.br,university/college,2026-09-17,Inaccessible,deqar:2026-09-16,21,,,,
Universidade de Pernambuco,upe.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade de Passo Fundo,upf.tche.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Faculdades Integradas UPIS,upis.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,29,,,,
Universidade Regional do Cariri,urca.br,university/college,2026-09-20,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,28,,,,
Universidade da Região da Campanha,urcamp.tche.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade Regional Integrada do Alto Uruguai e das Missões,uri.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,28,,,,
Universidade do Sagrado Coração,usc.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade São Francisco,usf.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Saint Jude Thaddeus University,usjt.br,university/college,2026-09-18,Active,deqar:2026-09-16;redirect:saojudas.br;redirect:unimonte.br,26,,,,
Universidade de São Paulo,usp.br,university/college,2026-09-20,Active,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade Santa Úrsula,usu.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,29,,,,
Universidade Santa Úrsula,usu.edu.br,university/college,2026-09-20,Active,redirect:usu.br,9,,,,
Technological Federal University of Paraná,utfpr.edu.br,university/college,2026-09-17,Active,deqar:2026-09-16;hipo:2026-09-20;hipo:2026-09-21,21,,,,
Universidade Veiga de Almeida,uva.br,university/college,2026-09-18,Active,deqar:2026-09-16;hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,30,,,,
Universidade Estadual do Vale do Acaraú,uva.ce.gov.br,university/college,2026-09-20,Active,redirect:uvanet.br,30,,,,
Universidade Estadual do Vale do Acaraú,uvanet.br,university/college,2026-09-20,Inaccessible,hipo:2026-09-17;hipo:2026-09-18;hipo:2026-09-19;hipo:2026-09-20;hipo:2026-09-21,29,,,,
Universidade Estadual Paulista (Unesp),www2.unesp.br,university/college,2026-09-15,Active,openalex:page8,30,,,,
Escola de Arte Dramática da Universidade de São Paulo,www3.eca.usp.br,university/college,2026-09-16,Active,wikidata:P856,30,,,,
Universidade de São Paulo,www5.usp.br,university/college,2026-09-19,Active,openalex:page1;deqar:2026-09-16,30,,,,
Centro Universitário Ruy Barbosa Wyden,wyden.com.br,university/college,2026-09-18,Active,wikidata:P856,8,,,,
